Geneid,SRR15679346,SRR15679347,SRR15679348,SRR15679349
ENSMUSG00000038628,1656,1586,1407,1250
ENSMUSG00000083397,194,136,113,123
ENSMUSG00000048550,814,527,708,630
ENSMUSG00000084071,1,2,0,0
ENSMUSG00000085680,2,2,0,0
ENSMUSG00000098505,0,0,0,0
ENSMUSG00000027247,1719,1414,1416,1068
ENSMUSG00000045967,124,112,124,146
ENSMUSG00000080846,0,0,0,0
ENSMUSG00000077572,0,0,0,0
ENSMUSG00000081467,0,0,0,0
ENSMUSG00000025716,0,0,0,0
ENSMUSG00000082516,2,3,0,2
ENSMUSG00000083863,16,8,30,30
ENSMUSG00000083563,79,88,57,30
ENSMUSG00000082884,3,1,0,0
ENSMUSG00000026787,207,108,197,237
ENSMUSG00000106199,0,0,0,0
ENSMUSG00002076064,0,0,0,0
ENSMUSG00000083453,1,0,0,0
ENSMUSG00000085353,0,0,0,0
ENSMUSG00000083057,0,0,0,0
ENSMUSG00000026786,42,79,6,10
ENSMUSG00000069136,19,6,9,22
ENSMUSG00000027244,3797,2903,2426,2413
ENSMUSG00000027243,184,158,170,141
ENSMUSG00000082457,2,0,0,0
ENSMUSG00000027639,729,586,709,661
ENSMUSG00000026784,410,306,293,417
ENSMUSG00002076724,0,0,3,0
ENSMUSG00000081861,2,6,2,0
ENSMUSG00000027641,252,165,197,173
ENSMUSG00000084113,21,7,17,10
ENSMUSG00000027104,2691,2084,2055,2030
ENSMUSG00000074627,33,18,24,6
ENSMUSG00002074852,0,0,0,0
ENSMUSG00000018770,7903,6807,5589,4145
ENSMUSG00000083072,0,0,0,0
ENSMUSG00000085387,0,0,0,0
ENSMUSG00000099502,0,0,0,0
ENSMUSG00000084791,0,0,0,0
ENSMUSG00000085405,0,0,0,0
ENSMUSG00000027642,5205,4781,3614,2844
ENSMUSG00000027643,8,2,6,4
ENSMUSG00000063019,494,399,437,347
ENSMUSG00000009207,1407,1169,1138,1379
ENSMUSG00000087205,0,0,0,0
ENSMUSG00000075279,12,10,2,16
ENSMUSG00000119655,0,0,0,0
ENSMUSG00000082973,0,0,0,0
ENSMUSG00000001815,0,0,0,0
ENSMUSG00000001819,0,0,0,0
ENSMUSG00000001823,0,0,0,0
ENSMUSG00000040506,3691,3076,2485,2110
ENSMUSG00000042499,0,0,0,0
ENSMUSG00000099521,0,0,0,0
ENSMUSG00000050368,0,0,0,0
ENSMUSG00000086077,0,0,0,0
ENSMUSG00000100209,0,0,0,0
ENSMUSG00000043342,0,0,0,0
ENSMUSG00002076500,0,0,0,0
ENSMUSG00000052371,0,0,0,0
ENSMUSG00000027102,0,0,0,0
ENSMUSG00000079277,0,0,0,0
ENSMUSG00000027646,1150,540,982,659
ENSMUSG00000081740,0,0,0,0
ENSMUSG00000082329,3,8,5,0
ENSMUSG00000087445,80,43,81,134
ENSMUSG00000101174,0,0,0,0
ENSMUSG00000065500,0,0,0,0
ENSMUSG00000100642,0,0,0,0
ENSMUSG00000075277,0,0,0,0
ENSMUSG00000067787,2498,1933,2158,1891
ENSMUSG00000086559,0,0,0,0
ENSMUSG00000042448,0,0,0,0
ENSMUSG00000027099,1106,900,999,778
ENSMUSG00000067786,3398,1853,4790,2670
ENSMUSG00000081156,4,4,4,4
ENSMUSG00000083837,0,0,0,0
ENSMUSG00002075463,69,37,19,23
ENSMUSG00002076952,0,0,0,0
ENSMUSG00000077290,0,0,0,0
ENSMUSG00000084417,0,0,0,0
ENSMUSG00000027200,139,79,587,398
ENSMUSG00000087333,0,0,0,0
ENSMUSG00000047363,4,0,0,2
ENSMUSG00000085496,0,0,0,0
ENSMUSG00000086405,2,0,0,0
ENSMUSG00000086954,0,0,0,0
ENSMUSG00000087268,4,2,2,0
ENSMUSG00000087450,0,0,0,0
ENSMUSG00000086044,0,0,0,0
ENSMUSG00000081406,512,476,264,184
ENSMUSG00000093091,0,0,0,0
ENSMUSG00000075276,2,0,2,0
ENSMUSG00000115959,0,0,0,0
ENSMUSG00000102473,0,0,0,0
ENSMUSG00000087504,0,0,0,0
ENSMUSG00000086576,0,0,0,0
ENSMUSG00000082152,0,0,0,0
ENSMUSG00000093242,1,1,0,0
ENSMUSG00000027649,1642,1287,1032,773
ENSMUSG00000062846,6,10,25,6
ENSMUSG00000037843,331,163,89,53
ENSMUSG00000035183,188,114,18,18
ENSMUSG00000027650,1725,1397,1094,1187
ENSMUSG00000059005,3874,3155,4230,3457
ENSMUSG00000015839,1256,1247,682,660
ENSMUSG00002075749,0,0,2,0
ENSMUSG00000087527,0,0,0,0
ENSMUSG00000081833,0,0,0,0
ENSMUSG00000082187,2,0,0,2
ENSMUSG00000044320,10,11,10,7
ENSMUSG00000085491,0,0,0,0
ENSMUSG00000027651,3230,2760,1507,1746
ENSMUSG00000100860,3,1,0,0
ENSMUSG00000026857,629,444,284,230
ENSMUSG00000037820,102,61,54,36
ENSMUSG00000092283,2,7,2,0
ENSMUSG00000039483,1235,1151,507,504
ENSMUSG00000039476,3,0,5,0
ENSMUSG00000042410,2653,2162,2003,2206
ENSMUSG00000075273,1125,1128,860,890
ENSMUSG00000050737,120,81,141,122
ENSMUSG00000075272,35,35,17,9
ENSMUSG00000084143,0,0,0,0
ENSMUSG00000075271,613,530,561,541
ENSMUSG00000037813,10,8,19,2
ENSMUSG00000078957,0,0,0,2
ENSMUSG00000098765,0,0,0,0
ENSMUSG00000026848,2031,1671,1571,1584
ENSMUSG00000075270,16,14,36,41
ENSMUSG00002076140,0,0,0,0
ENSMUSG00000056436,0,0,4,0
ENSMUSG00000026849,894,778,619,526
ENSMUSG00000042369,2588,2086,1719,1763
ENSMUSG00000026851,1836,1724,1540,1256
ENSMUSG00000058835,2498,1908,1995,1981
ENSMUSG00000052922,0,0,0,2
ENSMUSG00000027201,4574,3745,3700,3622
ENSMUSG00000083650,6,2,4,6
ENSMUSG00000118793,0,0,0,0
ENSMUSG00000087056,0,0,0,0
ENSMUSG00000074872,4,2,0,0
ENSMUSG00000016024,21,22,4,2
ENSMUSG00000065362,0,0,0,0
ENSMUSG00000064995,0,0,0,0
ENSMUSG00000042359,1770,1264,1169,1600
ENSMUSG00002075085,0,0,0,0
ENSMUSG00000002731,795,531,696,559
ENSMUSG00000075267,9,4,6,11
ENSMUSG00000002732,91,56,69,35
ENSMUSG00000002733,997,867,736,681
ENSMUSG00000026854,2244,1649,1442,1328
ENSMUSG00000027202,10,0,0,0
ENSMUSG00000086416,10,14,10,13
ENSMUSG00000027203,1256,1021,871,609
ENSMUSG00000085797,0,0,0,0
ENSMUSG00000087682,0,0,0,0
ENSMUSG00000027204,114,60,229,181
ENSMUSG00000053615,2,2,2,0
ENSMUSG00000068394,538,444,396,395
ENSMUSG00000027654,4,4,8,6
ENSMUSG00000035109,365,314,54,54
ENSMUSG00000091337,3965,3917,3526,2788
ENSMUSG00000026781,2338,1868,1864,1992
ENSMUSG00000026779,32,14,38,37
ENSMUSG00000026775,2984,2488,3014,3103
ENSMUSG00000081648,3,2,25,16
ENSMUSG00000027655,1093,902,986,923
ENSMUSG00002074934,0,0,0,0
ENSMUSG00000026774,6,2,8,4
ENSMUSG00000119093,0,0,0,0
ENSMUSG00000084098,16,16,28,16
ENSMUSG00000083913,0,0,0,0
ENSMUSG00000083451,0,0,0,0
ENSMUSG00000081215,0,0,0,0
ENSMUSG00000069132,10,2,6,10
ENSMUSG00000102704,0,0,0,0
ENSMUSG00000086558,0,0,0,0
ENSMUSG00000085198,0,0,0,0
ENSMUSG00000083329,0,0,0,0
ENSMUSG00000086653,0,0,0,0
ENSMUSG00000074623,4,4,0,11
ENSMUSG00000074622,439,400,161,217
ENSMUSG00000078955,0,0,1,0
ENSMUSG00002076125,0,0,0,0
ENSMUSG00000026771,542,378,502,608
ENSMUSG00000070544,4560,3089,3413,3230
ENSMUSG00000081519,26,59,28,13
ENSMUSG00000083729,0,0,0,0
ENSMUSG00002075040,2,0,0,0
ENSMUSG00000083373,0,0,2,0
ENSMUSG00000026986,30,12,35,38
ENSMUSG00000061809,0,0,0,0
ENSMUSG00000016933,2486,1401,2414,2044
ENSMUSG00000098889,25,11,0,4
ENSMUSG00000035877,2214,1597,1308,1316
ENSMUSG00000085303,5,0,0,5
ENSMUSG00000081854,0,4,6,2
ENSMUSG00000027412,29,23,26,28
ENSMUSG00000050700,12,4,11,11
ENSMUSG00000087147,0,0,0,2
ENSMUSG00000057133,6816,4351,5624,5781
ENSMUSG00000077795,0,0,0,0
ENSMUSG00000109780,31,22,28,17
ENSMUSG00000067745,0,0,0,0
ENSMUSG00000085469,0,0,0,0
ENSMUSG00000081099,0,0,0,0
ENSMUSG00000081151,2,0,2,0
ENSMUSG00000087031,0,0,0,0
ENSMUSG00000083374,0,0,3,2
ENSMUSG00000100943,0,0,0,0
ENSMUSG00000075415,1055,666,1013,785
ENSMUSG00000027359,327,183,147,150
ENSMUSG00000068742,4356,3207,2613,2559
ENSMUSG00000084781,41,53,18,9
ENSMUSG00000049922,507,394,360,268
ENSMUSG00000027360,0,6,0,6
ENSMUSG00000085293,0,0,0,0
ENSMUSG00000080860,0,0,0,0
ENSMUSG00000099223,0,0,0,0
ENSMUSG00000098406,0,0,0,0
ENSMUSG00000027221,148,89,158,119
ENSMUSG00000085976,0,0,2,0
ENSMUSG00000086980,0,0,0,0
ENSMUSG00000082700,0,0,0,0
ENSMUSG00000027220,415,198,467,303
ENSMUSG00000000194,3373,2460,2188,2124
ENSMUSG00000088891,6,1,0,1
ENSMUSG00000087430,2,0,0,0
ENSMUSG00000075028,406,264,198,231
ENSMUSG00000062661,681,534,727,467
ENSMUSG00000087559,0,0,0,0
ENSMUSG00000053141,1031,436,1468,1080
ENSMUSG00000084919,0,0,0,0
ENSMUSG00000087536,0,2,0,0
ENSMUSG00000077143,0,0,0,0
ENSMUSG00000082296,0,0,0,0
ENSMUSG00002076506,0,0,0,0
ENSMUSG00000086030,0,0,0,0
ENSMUSG00000068735,349,154,326,228
ENSMUSG00000083567,100,154,188,120
ENSMUSG00000082514,2,0,0,2
ENSMUSG00000016921,10982,9002,9807,9362
ENSMUSG00000055632,38,26,46,24
ENSMUSG00000027217,37,41,276,164
ENSMUSG00002075750,0,0,0,0
ENSMUSG00000085852,0,0,0,0
ENSMUSG00000035576,47,29,51,56
ENSMUSG00000080962,0,0,0,0
ENSMUSG00000076441,448,287,208,93
ENSMUSG00000084226,0,0,0,0
ENSMUSG00000051747,73,32,48,74
ENSMUSG00000027361,1389,1344,985,1005
ENSMUSG00002075206,5,3,0,2
ENSMUSG00000017868,0,2,2,0
ENSMUSG00000086354,0,0,0,2
ENSMUSG00000017858,1251,1089,1037,930
ENSMUSG00000026843,1979,1405,1348,1556
ENSMUSG00000098904,7,3,1,1
ENSMUSG00000085224,0,0,0,0
ENSMUSG00000079466,0,0,0,0
ENSMUSG00000083143,0,0,0,0
ENSMUSG00000017861,55,45,36,60
ENSMUSG00000099091,0,0,0,0
ENSMUSG00000070708,0,0,0,0
ENSMUSG00002076785,0,0,0,0
ENSMUSG00000086036,0,0,0,0
ENSMUSG00000044033,609,420,458,447
ENSMUSG00002075103,0,0,0,0
ENSMUSG00000074607,925,705,421,288
ENSMUSG00000039356,956,897,737,674
ENSMUSG00000017817,18,12,12,8
ENSMUSG00000087549,19,11,2,0
ENSMUSG00000035399,618,563,440,324
ENSMUSG00000027363,3046,2419,2086,2345
ENSMUSG00000042272,1702,988,1760,1644
ENSMUSG00000084087,0,0,2,0
ENSMUSG00000081611,6,6,6,8
ENSMUSG00000085277,0,0,0,0
ENSMUSG00000082006,0,0,0,0
ENSMUSG00000027215,188,148,243,155
ENSMUSG00000017943,1536,1148,990,764
ENSMUSG00000048486,1117,906,683,735
ENSMUSG00000099238,0,0,0,0
ENSMUSG00000027364,4,5,5,3
ENSMUSG00000053353,14,11,0,0
ENSMUSG00000074846,0,0,0,0
ENSMUSG00000075025,0,0,0,0
ENSMUSG00000078949,8,6,22,27
ENSMUSG00000026842,3622,2578,2330,1765
ENSMUSG00000118600,0,0,0,0
ENSMUSG00000043102,0,2,0,0
ENSMUSG00000027016,5055,3527,3044,2746
ENSMUSG00000026841,88,70,118,79
ENSMUSG00000085845,5,4,0,0
ENSMUSG00000086356,0,1,0,0
ENSMUSG00000017950,2,0,8,0
ENSMUSG00000088408,0,0,0,0
ENSMUSG00000017679,1735,1489,1164,1300
ENSMUSG00000026840,26,14,59,40
ENSMUSG00000017707,11791,10742,9728,8261
ENSMUSG00000058812,107,66,0,0
ENSMUSG00000001864,350,217,313,161
ENSMUSG00000085737,4,2,3,0
ENSMUSG00000035268,1845,1547,799,596
ENSMUSG00000087129,3,2,0,0
ENSMUSG00000017697,10,10,8,2
ENSMUSG00000027365,4628,3425,3730,4113
ENSMUSG00000027656,7,6,0,2
ENSMUSG00000035238,0,0,0,0
ENSMUSG00000081894,0,0,0,0
ENSMUSG00000035226,353,230,440,306
ENSMUSG00000001855,2938,2217,1807,1784
ENSMUSG00000018326,9383,6809,10156,7530
ENSMUSG00000081480,4,10,3,0
ENSMUSG00000086192,27,18,2,0
ENSMUSG00000027366,868,685,893,918
ENSMUSG00000054582,17,6,30,22
ENSMUSG00000098896,6,1,3,4
ENSMUSG00000050592,130,56,191,117
ENSMUSG00000090157,11,3,5,1
ENSMUSG00000099075,2,1,3,0
ENSMUSG00000082701,0,0,0,0
ENSMUSG00002075043,0,0,0,0
ENSMUSG00000082046,0,0,0,0
ENSMUSG00000051373,630,458,231,263
ENSMUSG00000084239,0,0,0,0
ENSMUSG00000084101,0,0,0,0
ENSMUSG00000018322,747,646,465,465
ENSMUSG00000027011,3084,2663,3547,2734
ENSMUSG00000102286,0,0,0,0
ENSMUSG00000083950,0,0,0,0
ENSMUSG00000080984,0,0,0,0
ENSMUSG00000083691,0,0,0,0
ENSMUSG00000018209,2120,1679,1387,1362
ENSMUSG00000085538,8,6,6,3
ENSMUSG00002076528,0,0,0,0
ENSMUSG00000040164,5,0,4,4
ENSMUSG00000040154,1,0,0,0
ENSMUSG00000085649,0,0,0,0
ENSMUSG00000042845,0,0,0,0
ENSMUSG00000001998,1583,1229,1168,1347
ENSMUSG00000051769,0,4,0,0
ENSMUSG00002076437,3,2,3,2
ENSMUSG00000018211,0,0,0,0
ENSMUSG00000040132,0,0,0,0
ENSMUSG00000027195,2139,2358,1728,1184
ENSMUSG00000050383,0,0,0,0
ENSMUSG00000016998,0,0,0,0
ENSMUSG00002075240,0,0,0,0
ENSMUSG00000065511,0,0,0,0
ENSMUSG00000106336,0,0,0,0
ENSMUSG00000076335,0,0,2,0
ENSMUSG00000017003,0,0,0,0
ENSMUSG00000027009,1532,976,319,262
ENSMUSG00000017000,0,0,0,0
ENSMUSG00000017004,0,0,0,0
ENSMUSG00000001999,324,286,311,277
ENSMUSG00000017002,0,0,2,0
ENSMUSG00000098489,0,0,0,0
ENSMUSG00000075256,7368,5279,4668,5232
ENSMUSG00000088915,0,0,0,0
ENSMUSG00000081284,2,14,0,0
ENSMUSG00000034701,30899,25529,12135,14295
ENSMUSG00000034906,89,58,116,75
ENSMUSG00000074825,24,8,32,16
ENSMUSG00000027194,2902,2419,1853,1717
ENSMUSG00000044145,56,60,42,58
ENSMUSG00000081476,56,29,31,20
ENSMUSG00000016995,6,6,0,2
ENSMUSG00000027193,4876,4282,4354,3737
ENSMUSG00002076416,0,0,0,0
ENSMUSG00000017007,0,0,0,0
ENSMUSG00000083204,0,0,0,0
ENSMUSG00000077678,0,0,0,0
ENSMUSG00000087069,2,0,0,0
ENSMUSG00000119846,0,0,0,0
ENSMUSG00000084906,0,0,0,0
ENSMUSG00000081757,0,0,0,0
ENSMUSG00000083846,0,0,0,0
ENSMUSG00000087537,0,0,0,0
ENSMUSG00000017009,2161,2056,1132,1306
ENSMUSG00000104258,0,0,0,0
ENSMUSG00000082327,0,0,0,0
ENSMUSG00000050587,251,94,497,406
ENSMUSG00000091061,0,0,0,0
ENSMUSG00000003660,10107,7842,6861,5683
ENSMUSG00000091288,0,0,0,0
ENSMUSG00000090449,0,0,0,4
ENSMUSG00002076404,0,0,0,0
ENSMUSG00000088633,0,0,0,0
ENSMUSG00002076778,0,0,0,0
ENSMUSG00002076232,0,0,0,0
ENSMUSG00000082820,128,80,118,111
ENSMUSG00000045503,2915,2797,2097,1799
ENSMUSG00000101186,0,0,0,0
ENSMUSG00000085760,78,72,45,62
ENSMUSG00000084313,0,0,0,0
ENSMUSG00000090996,0,0,0,0
ENSMUSG00000082259,0,0,0,0
ENSMUSG00000084209,0,0,0,0
ENSMUSG00000082435,0,0,0,0
ENSMUSG00000094873,0,0,0,0
ENSMUSG00000095203,0,0,0,0
ENSMUSG00000017720,13,13,4,4
ENSMUSG00000003662,1707,1552,1035,1123
ENSMUSG00000034850,5749,5344,3693,4102
ENSMUSG00000103957,34,22,10,16
ENSMUSG00000017734,423,354,301,275
ENSMUSG00000027367,12685,13071,7616,9818
ENSMUSG00000039262,21371,13336,13938,11212
ENSMUSG00000027368,16,28,18,10
ENSMUSG00002076731,2,1,0,2
ENSMUSG00000119688,8,4,2,4
ENSMUSG00000017721,6649,5012,3609,2871
ENSMUSG00000119104,9,3,3,14
ENSMUSG00000027165,996,699,818,623
ENSMUSG00000086216,149,70,0,0
ENSMUSG00000086179,4,2,6,7
ENSMUSG00000093614,0,0,0,0
ENSMUSG00000032864,2,0,0,0
ENSMUSG00000061311,100,50,78,54
ENSMUSG00000017723,4,6,11,16
ENSMUSG00000074596,0,0,0,0
ENSMUSG00000027164,1599,1201,1470,1388
ENSMUSG00000074595,0,0,0,0
ENSMUSG00000017733,0,0,0,2
ENSMUSG00000070533,0,0,0,0
ENSMUSG00000065797,0,0,0,0
ENSMUSG00000050468,0,0,0,0
ENSMUSG00000070531,0,0,2,0
ENSMUSG00000077671,0,0,0,0
ENSMUSG00000058620,10,2,10,6
ENSMUSG00000070530,0,0,0,0
ENSMUSG00000083740,0,0,0,0
ENSMUSG00000074594,0,0,0,0
ENSMUSG00000070529,2,1,10,2
ENSMUSG00000078940,0,0,0,0
ENSMUSG00000067704,0,0,0,0
ENSMUSG00000017310,0,0,0,0
ENSMUSG00000074593,0,0,0,0
ENSMUSG00000039254,1013,875,707,623
ENSMUSG00000046338,17,4,2,16
ENSMUSG00000076434,115,101,60,83
ENSMUSG00000027371,680,447,499,445
ENSMUSG00000002550,1675,1371,1018,785
ENSMUSG00000032841,114,74,70,46
ENSMUSG00000066068,13,4,6,8
ENSMUSG00000017299,1828,1482,1230,1010
ENSMUSG00000087465,0,0,0,0
ENSMUSG00000086453,135,133,2,2
ENSMUSG00002075137,102,125,98,82
ENSMUSG00000027163,631,535,464,388
ENSMUSG00000001403,16,12,8,20
ENSMUSG00000079056,209,107,242,153
ENSMUSG00000017300,5,8,2,0
ENSMUSG00002076675,0,0,0,0
ENSMUSG00000048058,406,312,472,203
ENSMUSG00000118630,0,0,0,0
ENSMUSG00000085110,0,0,0,0
ENSMUSG00000082328,0,0,0,0
ENSMUSG00000081774,0,0,0,4
ENSMUSG00000050373,1105,1029,528,401
ENSMUSG00000044627,2568,2291,2607,1816
ENSMUSG00000027189,9341,7294,8569,8036
ENSMUSG00000083306,15,15,10,6
ENSMUSG00000075012,84,61,38,40
ENSMUSG00000017307,986,898,500,426
ENSMUSG00000045822,412,393,227,353
ENSMUSG00000027188,6,4,2,2
ENSMUSG00000017764,998,1017,462,465
ENSMUSG00000017767,14,12,0,4
ENSMUSG00000039873,36,10,26,8
ENSMUSG00000027376,0,0,14,2
ENSMUSG00000083648,0,0,0,0
ENSMUSG00000026974,658,544,489,466
ENSMUSG00000034800,409,362,327,356
ENSMUSG00000027004,315,292,269,189
ENSMUSG00000082494,0,0,0,0
ENSMUSG00000026975,798,629,725,669
ENSMUSG00000027374,1343,1081,1201,1089
ENSMUSG00000036850,1488,1292,983,758
ENSMUSG00000005089,15930,11294,10265,10276
ENSMUSG00000027375,0,0,6,4
ENSMUSG00000087185,140,110,0,0
ENSMUSG00000017760,2570,2390,2045,1656
ENSMUSG00000017754,69,53,225,166
ENSMUSG00000027002,4918,3621,4742,4083
ENSMUSG00000039849,5731,4729,2553,2677
ENSMUSG00000081487,15,20,4,10
ENSMUSG00000064669,0,0,0,0
ENSMUSG00000083284,4,4,0,8
ENSMUSG00000027001,223,196,193,226
ENSMUSG00000039834,2779,2064,1100,1005
ENSMUSG00000026999,1473,1384,981,1141
ENSMUSG00000002546,3122,2562,2122,1732
ENSMUSG00000106252,0,0,0,0
ENSMUSG00000086436,0,2,0,0
ENSMUSG00000077404,0,0,0,0
ENSMUSG00000064193,77,66,33,65
ENSMUSG00000065141,0,0,0,0
ENSMUSG00000084107,0,0,0,0
ENSMUSG00000084297,0,0,0,0
ENSMUSG00000081566,0,0,0,0
ENSMUSG00000119241,0,0,0,0
ENSMUSG00002075074,0,0,0,0
ENSMUSG00000070866,284,121,853,458
ENSMUSG00000082666,0,0,0,0
ENSMUSG00000087061,0,0,0,0
ENSMUSG00000080979,0,0,0,0
ENSMUSG00000083804,0,0,0,0
ENSMUSG00000081122,0,0,0,0
ENSMUSG00000036833,867,579,522,569
ENSMUSG00000017737,41,18,44,50
ENSMUSG00000075249,0,0,0,0
ENSMUSG00000102082,0,0,0,0
ENSMUSG00000081400,19,20,17,16
ENSMUSG00000083291,0,0,0,0
ENSMUSG00000080925,0,0,0,0
ENSMUSG00000083389,0,0,0,0
ENSMUSG00000080949,0,0,0,0
ENSMUSG00000082460,0,0,0,0
ENSMUSG00000084383,2,4,15,14
ENSMUSG00000083796,4,0,0,0
ENSMUSG00000118741,0,0,0,0
ENSMUSG00000089513,0,2,0,0
ENSMUSG00000027091,2832,2197,2205,1834
ENSMUSG00000085450,0,0,0,0
ENSMUSG00000027087,606,444,731,514
ENSMUSG00000085335,0,0,2,0
ENSMUSG00000081801,0,0,0,0
ENSMUSG00000048388,3451,2497,6201,4251
ENSMUSG00000034552,0,0,0,0
ENSMUSG00000094125,0,0,0,0
ENSMUSG00000017740,13977,9702,10067,10152
ENSMUSG00000094336,0,0,0,0
ENSMUSG00000039804,3858,3026,2827,2284
ENSMUSG00000096729,0,0,0,0
ENSMUSG00002075190,0,0,0,0
ENSMUSG00000096484,0,0,0,0
ENSMUSG00000027387,170,145,217,141
ENSMUSG00000082339,0,0,0,0
ENSMUSG00000087267,0,0,0,0
ENSMUSG00000074807,154,81,96,59
ENSMUSG00000042851,602,431,460,489
ENSMUSG00000090248,18,15,9,9
ENSMUSG00000017652,2,0,51,32
ENSMUSG00000079051,12,9,21,14
ENSMUSG00000087151,4,2,2,0
ENSMUSG00000078935,0,0,0,0
ENSMUSG00000096337,0,0,0,0
ENSMUSG00000027394,328,244,176,161
ENSMUSG00000053166,152,52,66,52
ENSMUSG00000086630,0,0,0,0
ENSMUSG00000087800,0,0,0,0
ENSMUSG00000095824,0,0,0,0
ENSMUSG00000027395,1110,957,864,922
ENSMUSG00000079247,0,0,0,0
ENSMUSG00000037938,1476,1135,566,482
ENSMUSG00000082274,19,28,24,22
ENSMUSG00000086652,2,0,0,0
ENSMUSG00000103532,20,4,39,23
ENSMUSG00000005087,82,99,86,63
ENSMUSG00000119260,0,1,0,2
ENSMUSG00000027397,5851,5159,3575,3263
ENSMUSG00000010914,1542,1302,1155,1206
ENSMUSG00000087528,200,146,2,2
ENSMUSG00000085485,2,0,0,0
ENSMUSG00000010911,358,345,225,265
ENSMUSG00000048327,34,23,30,24
ENSMUSG00000058281,2,4,3,0
ENSMUSG00000027399,26,33,8,2
ENSMUSG00000065057,0,0,0,0
ENSMUSG00000082097,0,0,0,0
ENSMUSG00000027398,10,16,0,0
ENSMUSG00000074805,2,2,2,2
ENSMUSG00000081888,66,38,84,66
ENSMUSG00000043727,0,2,2,4
ENSMUSG00000086637,2,4,4,7
ENSMUSG00000087015,0,0,0,0
ENSMUSG00000017664,1086,1009,842,588
ENSMUSG00000006476,1634,1227,1200,957
ENSMUSG00002075528,0,0,0,0
ENSMUSG00000099320,3,0,1,1
ENSMUSG00000037902,6310,4946,5104,4648
ENSMUSG00000027400,67,52,70,62
ENSMUSG00000084328,0,0,3,17
ENSMUSG00000036813,2,3,0,0
ENSMUSG00000037885,3160,2751,2014,2489
ENSMUSG00000100255,0,0,2,2
ENSMUSG00000027401,24,14,2,0
ENSMUSG00000098347,0,0,0,0
ENSMUSG00000089152,0,0,0,0
ENSMUSG00000077348,0,0,0,0
ENSMUSG00000036805,2,0,0,0
ENSMUSG00000118563,0,0,0,0
ENSMUSG00000087028,0,0,0,0
ENSMUSG00000078202,458,290,241,158
ENSMUSG00000103217,50,49,0,2
ENSMUSG00000059555,18,12,31,22
ENSMUSG00000026825,12051,9169,8404,8798
ENSMUSG00000013465,2296,1858,1379,1244
ENSMUSG00000064919,0,2,0,0
ENSMUSG00000092765,0,0,0,0
ENSMUSG00000092807,1,0,0,0
ENSMUSG00000036770,0,1,0,0
ENSMUSG00000026969,63,52,8,8
ENSMUSG00000036752,4973,6172,2409,2085
ENSMUSG00000006469,2,2,0,0
ENSMUSG00000086687,0,2,0,0
ENSMUSG00000089953,0,0,0,0
ENSMUSG00000036731,15,2,0,0
ENSMUSG00000044628,328,215,278,171
ENSMUSG00000115018,0,0,0,0
ENSMUSG00000039205,3867,2951,2173,2116
ENSMUSG00000017670,3683,2652,2736,2152
ENSMUSG00000039195,798,716,275,181
ENSMUSG00000006471,574,450,393,400
ENSMUSG00000115074,0,0,0,0
ENSMUSG00000078201,394,362,193,146
ENSMUSG00000056824,18,14,16,10
ENSMUSG00000026822,87,73,48,48
ENSMUSG00000017667,1723,1324,943,1043
ENSMUSG00000048707,297,237,227,148
ENSMUSG00000027670,0,0,0,2
ENSMUSG00000026966,939,858,519,477
ENSMUSG00000026820,1745,1490,937,850
ENSMUSG00000083004,0,2,2,4
ENSMUSG00000026965,2718,2421,1714,1667
ENSMUSG00000018459,6,2,8,6
ENSMUSG00000085358,0,0,0,0
ENSMUSG00000026963,0,0,0,0
ENSMUSG00000039725,481,409,279,288
ENSMUSG00000026961,0,0,0,0
ENSMUSG00000027661,2,0,4,0
ENSMUSG00000017897,34,20,18,14
ENSMUSG00000100796,0,0,0,0
ENSMUSG00000081758,3,0,0,0
ENSMUSG00000068373,63,18,92,95
ENSMUSG00000087473,0,0,0,0
ENSMUSG00002076254,0,0,0,0
ENSMUSG00000081721,4,0,2,0
ENSMUSG00000027177,12260,8628,6894,8954
ENSMUSG00000084516,0,0,0,0
ENSMUSG00000081447,0,0,0,0
ENSMUSG00000082379,0,0,0,0
ENSMUSG00000118753,0,0,0,0
ENSMUSG00000082276,0,0,0,4
ENSMUSG00000039671,4892,3762,3410,3546
ENSMUSG00000085274,2,10,2,0
ENSMUSG00000086820,2,4,7,4
ENSMUSG00002075115,0,0,0,0
ENSMUSG00000083264,0,0,0,0
ENSMUSG00000082924,0,0,0,0
ENSMUSG00000084816,0,0,0,0
ENSMUSG00000087351,0,0,0,0
ENSMUSG00000027176,1854,1663,1349,1716
ENSMUSG00000027175,1029,649,857,850
ENSMUSG00000074997,0,0,0,1
ENSMUSG00000027173,19,18,11,14
ENSMUSG00000074994,4674,2677,3318,3863
ENSMUSG00000027678,1765,1194,933,867
ENSMUSG00000083856,27,19,2,6
ENSMUSG00000027171,10,2,2,2
ENSMUSG00000045106,70,73,28,26
ENSMUSG00000006800,1943,925,2525,1543
ENSMUSG00000082934,0,0,0,0
ENSMUSG00002075091,0,0,0,0
ENSMUSG00000085618,0,0,0,0
ENSMUSG00000085046,0,0,4,8
ENSMUSG00000084840,0,0,0,0
ENSMUSG00000087617,321,478,285,462
ENSMUSG00000085682,1,11,1,0
ENSMUSG00000027170,2099,2039,1881,1515
ENSMUSG00000083487,0,0,0,0
